X,Y,Z,X.1,Y.1,Z.1,X.2,Y.2,Z.2,X.3,Y.3,Z.3,X.4,Y.4,Z.4,X.5,Y.5,Z.5,X.6,Y.6,Z.6,X.7,Y.7,Z.7,X.8,Y.8,Z.8,X.9,Y.9,Z.9,X.10,Y.10,Z.10,X.11,Y.11,Z.11,X.12,Y.12,Z.12,X.13,Y.13,Z.13,X.14,Y.14,Z.14,X.15,Y.15,Z.15,X.16,Y.16,Z.16,X.17,Y.17,Z.17,X.18,Y.18,Z.18,X.19,Y.19,Z.19,X.20,Y.20,Z.20,X.21,Y.21,Z.21,X.22,Y.22,Z.22,X.23,Y.23,Z.23,X.24,Y.24,Z.24,X.25,Y.25,Z.25
1583.595,2649.741,-457.186,1512.961,2815.56,-476.13,1514.999,2769.928,-270.363,1135.009,2779.102,-424.589,1077.438,2655.023,-400.007,1278.769,2537.247,-212.521,1007.9,2583.779,-186.254,855.49,2636.922,-383.015,911.104,2638.667,-451.939,800.485,2913.154,-390.894,1290.288,3036.111,-242.067,1034.398,0.0,0.0,853.597,2975.162,-435.62,942.977,2983.378,-475.263,805.667,2687.172,-393.087,904.464,2695.364,-209.701,0.0,2800.374,-192.135,947.561,2695.764,-434.567,403.247,2826.085,-419.51,361.251,2703.642,-104.845,182.575,2688.957,-195.796,72.689,2738.216,-235.942,590.0,2957.491,-328.197,402.469,2931.609,-267.061,96.44,2839.061,-61.362,48.159,2876.22,-263.228
1587.938,2649.013,-468.558,1518.02,2814.716,-488.8,1519.707,2771.66,-282.336,1139.734,2777.808,-436.7,1082.251,2653.999,-409.604,1283.745,2538.41,-218.08,1016.182,2583.359,-190.867,859.829,2629.882,-387.152,916.735,2628.995,-454.515,803.063,2912.821,-405.925,1295.129,3037.786,-260.996,1038.313,0.0,0.0,862.145,2967.528,-458.054,949.849,2974.108,-498.733,816.538,2687.503,-404.608,909.058,2697.017,-221.133,0.0,2802.041,-204.605,952.514,2697.959,-448.602,409.175,2829.829,-436.362,361.049,2710.852,-130.075,171.211,2696.818,-225.372,0.0,2746.431,-268.479,594.964,2955.246,-330.99,405.717,2931.733,-268.959,100.168,2839.904,-62.809,48.176,2876.388,-263.391
1592.58,2648.35,-480.362,1523.292,2813.646,-501.485,1524.7,2773.211,-294.398,1144.833,2776.455,-449.143,1087.409,2652.907,-419.1,1289.472,2539.513,-223.865,1024.781,2583.167,-195.623,864.896,2622.974,-391.238,923.233,2619.407,-457.133,806.454,0.0,0.0,1300.344,3039.297,-279.718,1042.612,0.0,0.0,871.17,2959.877,-479.324,957.262,2964.872,-521.188,828.31,2687.667,-416.473,914.074,2698.204,-233.661,0.0,2803.592,-217.042,957.755,2700.062,-462.434,415.297,2833.258,-452.702,360.849,2718.208,-155.825,159.723,2705.085,-256.207,67.842,2754.771,-301.249,600.39,2954.492,-334.517,409.778,2932.208,-271.229,104.367,2841.252,-64.512,48.188,2876.829,-263.236
1597.409,2647.261,-491.813,1528.751,2812.355,-514.21,1529.911,2774.511,-306.572,1150.077,2774.851,-461.191,1092.838,2651.737,-428.868,1294.904,2540.695,-229.78,1033.679,2583.111,-200.554,870.404,2616.548,-396.079,930.057,2609.945,-459.798,810.565,0.0,0.0,1305.733,3040.614,-298.202,1047.344,3018.209,-278.855,880.634,2952.323,-499.859,965.02,2955.66,-542.694,839.975,2687.522,-427.526,919.44,2699.874,-244.745,0.0,2805.163,-229.378,963.214,2701.983,-475.985,421.483,2836.376,-468.49,360.53,2725.686,-182.169,148.1,2713.402,-287.031,65.732,2763.369,-334.222,606.198,2954.391,-338.457,414.408,2933.043,-273.821,109.003,2843.451,-66.881,48.182,2877.524,-261.932
1602.366,2645.993,-503.379,1534.33,2810.85,-526.949,1535.233,2775.597,-318.784,1155.515,2773.181,-473.257,1098.504,2650.512,-438.726,1300.468,2541.914,-235.977,1042.757,2583.277,-205.758,876.319,2610.11,-399.795,937.014,2600.456,-463.052,814.964,0.0,0.0,1311.258,3041.674,-316.452,1052.417,3017.988,-298.271,0.0,2944.861,-519.597,973.083,2946.421,-563.273,852.27,2687.234,-439.096,924.99,2701.442,-255.753,0.0,2806.494,-242.332,968.756,2703.672,-489.238,427.777,2839.097,-483.721,360.142,2733.256,-209.037,136.218,2721.178,-318.16,64.099,2772.172,-367.483,612.275,2955.87,-343.141,418.866,2934.253,-276.8,113.912,2845.47,-69.464,48.182,2878.128,-262.769
1607.302,2644.379,-514.652,1539.866,2809.178,-539.723,1540.612,2776.477,-331.071,1160.873,2771.405,-485.22,1104.307,2649.274,-448.692,1306.078,2543.261,-242.505,1051.979,2583.636,-211.319,882.514,2603.766,-403.189,944.328,2591.594,-465.988,820.125,0.0,0.0,1316.841,3042.403,-334.469,1057.935,3017.608,-317.318,0.0,2937.394,-538.478,981.313,2937.293,-582.952,864.173,2686.817,-450.825,930.67,2702.89,-267.556,0.0,2807.751,-255.534,974.459,2705.147,-502.189,434.233,2841.425,-498.362,359.697,2740.936,-236.544,124.805,2729.635,-349.317,62.993,2780.977,-400.953,618.4,2956.434,-347.843,423.678,2935.819,-280.227,119.159,2847.57,-72.57,48.048,2878.718,-263.257
1612.134,2642.743,-526.173,1545.295,2807.358,-552.503,1545.903,2777.175,-343.377,1166.274,2769.597,-497.181,1110.117,2647.993,-458.833,1311.633,2544.715,-249.474,1061.086,2584.157,-217.245,888.836,2597.947,-407.733,951.668,2583.05,-469.098,825.495,0.0,0.0,1322.334,3042.81,-352.192,1063.485,3017.024,-336.045,0.0,2930.167,-556.705,989.662,2928.253,-601.841,876.041,2686.226,-462.724,936.355,2704.082,-279.874,0.0,2808.928,-268.902,980.137,2706.401,-514.864,440.661,2843.458,-512.479,358.857,2748.742,-264.548,113.42,2737.985,-380.954,62.091,2789.615,-434.42,624.469,2957.134,-353.069,428.486,2937.721,-284.051,124.524,2849.989,-76.141,48.054,2878.962,-263.139
1616.887,2640.885,-537.433,1550.508,2805.405,-565.282,1551.062,2777.691,-355.699,1171.541,2767.819,-509.232,1115.812,2646.687,-469.09,1317.104,2546.286,-256.739,1069.961,2584.865,-223.54,895.228,2592.165,-412.494,958.924,2574.932,-472.51,831.05,0.0,0.0,1327.707,3042.883,-369.649,1069.237,3016.276,-354.467,0.0,2923.895,-574.257,998.274,2919.442,-619.909,887.738,2685.528,-474.69,0.0,2705.281,-292.213,0.0,2810.092,-282.327,985.686,2707.418,-527.222,446.936,2845.141,-526.001,357.669,2756.108,-292.261,102.629,2746.165,-412.408,61.94,2797.922,-467.815,630.375,2958.034,-358.808,433.177,2939.952,-288.447,129.929,2852.643,-80.224,48.039,2879.988,-264.079
1621.392,2638.939,-548.873,1555.497,2803.409,-578.029,1556.035,2778.128,-368.048,1176.661,2765.969,-521.193,1121.335,2645.403,-479.539,1322.379,2547.859,-264.553,1078.553,2585.579,-230.311,901.541,2586.977,-417.618,966.141,2567.235,-476.167,836.604,2903.377,-510.53,1332.93,3042.702,-386.911,0.0,3015.438,-372.485,0.0,2916.801,-591.353,1006.549,2911.003,-637.217,899.125,2684.768,-486.726,0.0,2706.439,-304.388,0.0,2811.201,-295.86,990.926,2708.24,-539.203,452.85,2846.582,-539.032,356.092,2763.888,-321.114,91.684,2754.629,-444.265,62.339,2805.779,-501.206,636.102,2958.888,-365.039,437.63,2942.335,-293.318,135.37,2855.652,-84.676,48.055,2880.977,-264.913
1625.62,2637.007,-560.462,1560.15,2801.261,-590.761,1560.68,2778.395,-380.468,1181.567,2764.168,-533.255,1126.484,2644.142,-490.064,1327.405,2549.509,-272.713,1086.857,2586.312,-237.622,907.75,2582.289,-423.059,973.111,2560.027,-480.115,842.063,2901.403,-524.22,1337.887,3042.381,-403.946,1080.346,0.0,0.0,940.58,2910.435,-607.75,1014.54,2902.957,-653.828,910.07,2683.92,-498.845,0.0,2707.425,-316.947,0.0,2812.309,-309.5,996.029,2708.88,-550.824,458.024,2847.723,-551.568,354.2,2772.641,-351.128,81.755,2761.626,-475.708,63.367,2813.091,-534.455,641.567,2959.821,-371.895,441.851,2944.894,-298.685,140.702,2859.025,-89.372,48.083,2882.307,-265.623
1629.445,2634.797,-571.786,1564.377,2799.101,-603.455,1564.934,2778.606,-392.916,1186.095,2762.309,-545.255,1131.43,2642.827,-500.695,1332.004,2551.145,-281.209,1094.747,2587.221,-245.144,913.626,2577.411,-429.094,979.812,2553.33,-484.368,847.277,2899.388,-538.055,1342.595,3041.849,-420.753,1085.033,0.0,0.0,949.421,2904.368,-623.51,1022.148,2895.403,-669.813,920.462,2683.064,-511.021,0.0,2708.506,-329.58,0.0,2813.339,-323.26,1000.75,2709.307,-562.218,462.348,2848.632,-563.76,352.064,2780.694,-380.724,72.477,2768.694,-507.017,65.042,2819.751,-567.396,646.652,2960.939,-379.574,445.732,2947.517,-304.574,145.907,2862.888,-94.242,48.097,2884.671,-268.143
1632.87,2632.785,-583.056,1568.121,2796.836,-616.049,1568.722,2778.707,-405.423,1190.233,2760.49,-557.434,1135.898,2641.61,-511.53,1336.191,2552.744,-289.934,1102.049,2588.221,-253.046,919.339,2573.0,-435.438,986.184,2546.798,-489.503,852.261,2897.381,-552.129,1346.901,3041.081,-437.245,1089.817,0.0,0.0,957.757,2898.69,-638.761,1029.252,2888.331,-685.242,930.21,2682.188,-523.269,0.0,2709.532,-342.265,0.0,2814.377,-336.999,1005.007,2709.498,-573.272,466.053,2849.367,-575.659,349.617,2788.589,-410.45,64.093,2775.45,-538.238,67.439,2825.793,-600.021,651.272,2962.075,-388.05,449.094,2950.284,-311.028,151.075,2867.053,-99.336,48.277,2885.061,-267.907
1635.874,2630.656,-594.036,1571.29,2794.543,-628.569,1571.982,2778.744,-418.138,1193.854,2758.623,-569.618,1139.748,2640.367,-522.388,1339.799,2554.356,-298.853,1108.652,2589.283,-261.239,924.68,2568.759,-442.154,992.104,2541.104,-494.618,856.9,2895.38,-566.298,1350.753,3040.074,-453.409,1094.419,0.0,0.0,965.425,2893.18,-653.669,1035.745,2881.794,-700.164,939.213,2681.359,-535.58,0.0,2710.413,-355.052,0.0,2815.296,-350.707,1008.755,2709.473,-584.216,469.153,2849.955,-587.313,347.263,2796.308,-440.094,56.651,2781.719,-569.053,70.558,2831.431,-632.283,655.346,2963.403,-397.419,451.934,2953.127,-318.02,156.945,2871.715,-104.524,48.543,2886.349,-268.791
1638.463,2628.581,-605.427,1573.854,2792.17,-641.004,1574.707,2778.563,-430.602,1196.96,2756.853,-582.287,1142.965,2639.105,-533.393,1342.816,2555.884,-308.163,1114.552,2590.339,-269.803,929.552,2564.771,-449.233,997.53,2535.827,-500.096,861.22,2893.1,-579.631,1353.919,3038.945,-469.231,1098.463,0.0,0.0,972.373,2888.204,-667.951,1041.513,2875.757,-714.637,947.405,2680.654,-547.892,0.0,2711.141,-367.83,0.0,2816.103,-364.267,1011.885,2709.147,-594.846,471.566,2850.478,-598.784,344.783,2803.721,-469.219,50.398,2787.23,-600.472,74.25,2836.092,-663.409,658.818,2964.9,-407.8,454.204,2956.132,-325.542,162.007,2876.604,-109.893,48.953,2888.245,-270.685
1640.536,2626.426,-616.356,1575.782,2789.758,-653.368,1576.862,2778.371,-443.48,1199.441,2755.05,-594.918,1145.375,2637.858,-544.564,1345.134,2557.341,-317.633,1119.792,2591.391,-278.679,933.879,2561.096,-457.269,1002.235,2530.935,-506.187,865.063,2891.213,-594.012,1356.626,3037.763,-484.806,1101.555,0.0,0.0,978.448,2883.617,-681.917,1046.539,2870.174,-728.779,954.712,2680.237,-560.086,0.0,2711.816,-380.413,0.0,2816.805,-377.627,1014.397,2708.62,-605.306,473.084,2851.018,-610.327,342.267,2810.75,-497.776,45.032,2791.997,-629.375,78.323,2839.537,-693.176,661.695,2966.564,-419.122,455.685,2959.357,-333.678,167.16,2881.727,-115.573,49.187,2889.978,-272.555
1642.13,2624.373,-627.248,1577.044,2787.313,-665.639,1578.41,2778.017,-456.275,1201.279,2753.204,-607.225,1146.951,2636.654,-555.864,1346.795,2558.76,-327.543,1124.147,2592.421,-287.871,937.539,2557.667,-465.189,1006.275,2526.297,-512.834,868.444,2889.306,-608.176,1358.701,3036.68,-500.036,1103.883,0.0,0.0,983.617,2879.392,-695.709,1050.658,2865.055,-742.594,961.017,2679.562,-572.466,0.0,2712.264,-393.138,0.0,2817.31,-390.808,1016.276,2707.898,-615.754,473.909,2851.672,-621.948,339.732,2817.144,-524.598,40.805,2795.695,-657.06,82.447,2841.701,-721.497,663.917,2968.479,-431.448,456.445,2962.827,-342.471,172.28,2887.106,-121.653,49.78,2892.015,-274.796
1643.202,2622.315,-638.316,1577.65,2784.835,-677.868,1579.337,2777.62,-469.156,1202.418,2751.514,-619.817,1147.73,2635.503,-567.346,1347.786,2560.167,-337.382,1127.628,2593.373,-297.364,940.462,2554.608,-473.477,1009.506,2522.002,-520.221,871.107,2887.494,-622.235,1360.085,3035.709,-515.105,1105.47,0.0,0.0,987.76,2875.571,-709.24,1053.876,2860.406,-756.156,966.302,2678.866,-584.789,0.0,2712.549,-405.732,0.0,2817.618,-403.93,1017.474,2706.977,-626.077,474.102,2852.438,-633.857,337.353,2823.172,-550.852,37.65,2798.567,-682.633,86.324,2842.882,-748.139,665.393,2970.617,-444.681,456.549,2966.534,-351.871,177.4,2892.78,-128.304,50.273,2894.213,-277.225
1643.66,2620.12,-649.003,1577.492,2782.359,-690.069,1579.568,2777.174,-482.199,1202.874,2749.851,-632.355,1148.3,2634.334,-578.917,1347.999,2561.398,-347.693,1130.182,2594.255,-307.222,942.607,2551.84,-482.196,1011.884,2517.959,-528.145,873.166,2885.754,-636.233,1360.757,3034.801,-529.975,1106.2,0.0,0.0,990.791,2871.074,-722.251,1056.107,2856.217,-769.452,970.407,2678.23,-597.084,0.0,2712.675,-418.193,0.0,2817.833,-416.773,1017.967,2705.955,-636.612,473.792,2853.318,-646.18,335.21,2828.92,-575.517,35.404,2800.675,-706.282,89.474,2843.05,-773.096,666.131,2972.871,-458.777,456.081,2970.421,-362.041,182.418,2898.802,-135.58,50.618,2896.667,-279.641
1643.595,2618.03,-659.97,1576.559,2779.959,-702.211,1579.115,2776.689,-495.213,1202.614,2748.276,-644.827,1147.802,2633.231,-590.66,1347.658,2562.511,-358.253,1131.753,2595.13,-317.369,943.894,2549.426,-491.381,1013.306,2514.28,-536.629,874.388,2884.109,-650.079,1360.693,3033.951,-544.683,1106.13,0.0,0.0,992.664,2868.111,-735.323,1057.317,2852.41,-782.393,973.31,2677.539,-609.168,0.0,2712.73,-430.552,0.0,2817.866,-429.629,1017.788,2704.906,-647.319,472.775,2854.052,-658.968,333.499,2834.315,-598.623,33.777,2801.705,-728.897,92.388,2842.595,-796.159,666.107,2975.207,-473.555,455.002,2974.333,-372.883,187.216,2905.207,-143.451,49.656,2899.201,-282.467
1642.929,2615.702,-670.536,1574.896,2777.594,-714.308,1577.978,2776.242,-508.239,1201.668,2746.786,-657.341,1146.581,2632.149,-602.433,1346.695,2563.496,-369.057,1132.377,2595.91,-327.83,944.307,2547.276,-501.131,1013.831,2511.031,-545.717,874.747,2882.509,-663.724,1359.869,3033.103,-559.197,1104.922,0.0,0.0,993.345,2865.627,-748.237,1057.435,2849.174,-795.289,974.907,2676.843,-621.317,0.0,2712.82,-442.672,0.0,2817.904,-442.386,1016.876,2703.858,-658.367,471.201,2854.515,-672.291,331.635,2839.436,-619.791,32.375,2802.934,-749.057,94.383,2841.9,-817.183,665.371,2977.559,-489.056,453.26,2978.191,-384.431,191.8,2912.001,-151.977,50.663,2901.803,-285.608
1641.519,2613.563,-681.183,1572.432,2775.249,-726.345,1576.118,2775.758,-521.236,1200.0,2745.331,-669.706,1144.684,2631.091,-614.197,1345.03,2564.251,-380.248,1131.952,2596.657,-338.619,943.746,2545.447,-511.326,1013.622,2508.127,-555.453,874.402,2880.989,-677.23,1358.276,3032.236,-573.432,1103.185,0.0,0.0,992.78,2863.687,-761.098,1056.477,2846.331,-807.949,975.065,2676.055,-633.222,0.0,2712.853,-454.814,0.0,2817.897,-455.114,1015.177,2702.712,-669.849,469.091,2854.57,-686.256,328.883,2844.296,-639.001,31.031,2804.157,-767.216,95.692,2840.419,-836.487,663.933,2979.919,-505.138,451.111,2981.944,-396.663,195.429,2919.025,-161.127,51.967,2904.606,-289.278
1639.523,2611.602,-691.974,1569.242,2773.008,-738.332,1573.564,2775.249,-534.132,1197.615,2743.94,-682.2,1142.036,2630.055,-626.08,1342.713,2564.895,-391.552,1130.467,2597.334,-349.651,942.284,2543.853,-522.035,1012.203,2505.659,-565.708,873.11,2879.499,-690.555,1355.937,3031.341,-587.429,1100.642,0.0,0.0,990.904,2861.924,-773.837,1054.383,2843.89,-820.533,973.728,2675.226,-645.051,0.0,2712.951,-466.862,0.0,2817.978,-467.819,1012.74,2701.426,-681.698,466.366,2854.272,-700.819,326.346,2848.872,-656.273,29.507,2805.494,-783.448,95.457,2840.215,-853.383,661.758,2982.25,-521.747,448.161,2985.535,-409.497,199.686,2926.328,-170.845,53.439,2907.186,-294.512
1636.881,2609.699,-702.416,1565.366,2770.788,-750.249,1570.328,2774.687,-546.951,1194.506,2742.594,-694.536,1138.659,2628.983,-637.827,1339.665,2565.24,-403.097,1127.96,2597.879,-361.002,939.894,2542.532,-533.254,1009.76,2503.627,-576.616,870.876,2878.115,-703.722,1352.824,3030.417,-601.153,1097.327,0.0,0.0,987.753,2860.354,-786.482,1051.173,2841.871,-833.01,970.855,2674.314,-656.648,0.0,2713.104,-478.839,0.0,2818.132,-480.417,1009.528,2700.128,-693.946,463.24,2853.958,-715.961,323.487,2853.226,-671.367,27.668,2807.083,-798.104,93.973,2840.447,-868.534,658.85,2984.601,-538.785,444.457,2989.131,-422.869,203.717,2933.703,-181.097,55.044,2911.185,-299.311
1633.522,2607.791,-712.987,1560.874,2768.584,-762.17,1566.419,2773.953,-559.615,1190.692,2741.232,-706.753,1134.623,2627.898,-649.676,1335.858,2565.431,-414.611,1124.321,2598.307,-372.598,936.596,2541.496,-544.931,1006.288,2502.047,-588.181,867.711,2876.742,-716.763,1348.992,3029.476,-614.648,1093.24,0.0,0.0,983.267,2858.947,-799.028,1046.845,2840.308,-845.459,966.364,2673.302,-668.299,0.0,2713.395,-490.632,0.0,2818.35,-493.05,1005.576,2698.862,-706.528,459.672,2853.77,-731.385,320.633,2856.515,-685.155,25.276,2808.841,-811.404,91.111,2841.381,-882.213,655.181,2987.018,-556.138,440.075,2992.772,-436.626,207.559,2941.007,-191.88,56.716,2916.12,-304.851
1629.502,2606.054,-723.436,1555.803,2766.404,-773.974,1561.881,2773.291,-572.237,1186.136,2739.892,-718.927,1129.889,2626.839,-661.463,1331.249,2565.413,-426.199,1119.609,2598.552,-384.474,932.377,2540.774,-557.096,1001.839,2500.975,-600.365,863.705,2875.392,-729.635,1344.442,3028.517,-627.89,1088.439,0.0,0.0,977.525,2857.196,-811.287,1041.433,2839.133,-857.837,960.315,2672.279,-679.831,0.0,2713.725,-502.53,0.0,2818.752,-505.526,1000.897,2697.686,-719.538,455.598,2853.554,-746.797,316.809,2859.143,-697.32,22.207,2810.914,-823.554,86.988,2843.079,-894.578,650.801,2989.596,-573.799,434.96,2996.554,-450.671,211.262,2948.113,-203.173,58.972,2921.922,-311.16
1624.764,2604.347,-734.043,1550.129,2764.232,-785.736,1556.684,2772.414,-584.726,1180.854,2738.513,-731.016,1124.549,2625.68,-673.249,1325.899,2565.143,-438.015,1113.85,2598.611,-396.569,927.299,2540.326,-569.731,996.488,2500.381,-613.236,858.866,2874.087,-742.369,1339.105,3027.53,-640.869,1082.974,0.0,0.0,970.606,2856.388,-823.707,1035.066,2838.436,-870.149,952.778,2671.22,-691.328,0.0,2714.234,-514.331,0.0,2819.225,-518.208,995.526,2696.586,-733.276,451.028,2853.131,-761.908,312.676,2861.032,-708.491,18.498,2813.244,-834.986,81.25,2845.663,-906.034,645.691,2992.296,-591.647,429.277,3000.67,-464.963,214.906,2954.822,-215.016,62.269,2928.259,-318.474
1618.794,2602.679,-744.433,1543.942,2761.42,-797.238,1550.818,2771.409,-597.076,1174.858,2737.165,-743.24,1118.55,2624.495,-685.038,1319.764,2564.699,-449.8,1107.079,2598.467,-408.884,921.396,2540.17,-582.795,990.212,2500.255,-626.804,853.222,2872.746,-754.975,1333.117,3026.462,-653.606,1076.893,0.0,0.0,962.573,2856.531,-836.284,1027.781,2838.167,-882.414,943.84,2670.128,-702.777,0.0,2714.849,-526.175,0.0,2819.739,-530.814,989.515,2695.659,-747.418,445.708,2852.647,-776.442,307.972,2861.992,-718.673,18.213,2815.994,-846.108,73.843,2849.293,-917.143,639.885,2995.218,-609.663,422.769,3005.138,-479.43,218.587,2961.082,-227.262,65.669,2935.478,-326.806
1612.777,2601.112,-754.945,1537.143,2759.541,-808.771,1544.287,2770.375,-609.228,1168.152,2735.667,-755.082,1112.014,2623.257,-696.821,1312.918,2564.036,-461.726,1099.385,2598.108,-421.425,914.718,2540.393,-596.326,983.112,2500.595,-640.948,846.913,2871.364,-767.435,1326.461,3025.406,-666.046,1070.289,0.0,0.0,953.46,2856.455,-848.478,1019.658,2838.422,-894.474,933.591,2668.987,-714.444,0.0,2715.613,-538.021,0.0,2820.343,-543.346,982.886,2694.98,-761.655,439.64,2852.381,-790.303,302.431,2862.399,-727.279,19.771,2819.953,-856.118,64.935,2854.959,-927.502,633.438,2998.377,-627.87,415.631,0.0,0.0,222.191,2967.191,-239.79,69.018,2943.71,-336.715
1606.221,2599.664,-765.396,1529.869,2757.761,-820.153,1537.14,2769.244,-621.197,1160.753,2734.213,-766.998,1104.84,2622.006,-708.539,1305.398,2563.177,-473.745,1090.745,2597.582,-434.179,907.31,2540.946,-610.354,975.158,2501.478,-655.874,839.936,2869.94,-779.712,1319.21,3024.339,-678.276,1063.198,0.0,0.0,943.386,2856.565,-860.4,1010.744,2839.22,-906.333,922.132,2667.988,-726.068,0.0,2716.294,-549.848,0.0,2820.973,-555.768,975.677,2694.262,-775.615,432.502,2851.699,-803.984,296.204,2864.13,-731.797,20.052,2826.928,-861.937,49.903,2863.197,-933.007,626.465,3001.876,-646.314,407.893,0.0,0.0,225.659,2973.053,-252.758,72.426,2952.855,-347.824
1599.47,2598.108,-775.872,1522.482,2756.066,-831.534,1529.719,2767.997,-632.928,1152.776,2732.677,-778.76,1097.155,2620.795,-720.163,1297.231,2562.064,-485.92,1081.284,2596.763,-447.247,899.362,2541.933,-624.97,966.509,2502.857,-671.577,832.401,2868.533,-791.848,1311.49,3023.341,-690.241,1055.76,0.0,0.0,932.437,2857.121,-872.153,1001.187,2840.588,-917.971,909.599,2667.117,-737.657,0.0,2716.597,-561.579,0.0,2821.515,-567.93,967.823,2692.355,-788.653,425.535,0.0,0.0,291.24,2866.85,-733.515,19.549,2832.227,-863.843,33.88,2871.797,-935.575,618.899,3005.591,-664.915,399.579,0.0,0.0,229.119,2978.548,-266.305,76.021,2962.939,-360.014
1593.156,2596.49,-786.571,1515.402,2754.232,-843.049,1522.558,2766.65,-644.425,1144.465,2731.108,-790.543,1089.085,2619.649,-731.515,1288.622,2560.686,-498.322,1071.014,2595.751,-460.583,890.909,2543.389,-640.235,957.157,2504.894,-688.012,824.489,2867.257,-803.867,1303.472,3022.496,-701.959,1048.137,0.0,0.0,920.729,2858.209,-883.747,991.023,2842.614,-929.29,896.041,2666.53,-748.814,918.551,2716.446,-572.545,0.0,2821.944,-579.907,959.318,2689.22,-802.047,420.091,2850.802,-836.796,290.4,2872.102,-738.852,20.939,2837.293,-866.635,34.144,2874.631,-936.436,610.865,3009.241,-683.439,391.161,0.0,0.0,231.863,2983.566,-280.898,79.776,2973.618,-373.255
1587.235,2594.834,-797.637,1508.89,2752.291,-854.704,1515.981,2765.061,-655.971,1136.392,2729.599,-802.501,1080.78,2618.605,-742.715,1279.818,2558.948,-510.963,1060.041,2594.436,-474.293,882.276,2545.365,-655.457,947.367,2507.693,-705.277,816.403,2866.018,-815.792,1295.613,3021.719,-713.518,1040.526,0.0,0.0,908.439,2859.878,-895.003,980.471,2845.308,-940.293,881.699,2665.829,-759.701,910.193,2716.068,-582.629,0.0,2822.188,-591.775,950.285,2687.67,-817.366,416.105,2852.235,-854.468,290.48,2872.03,-742.239,22.934,2834.748,-867.331,33.379,2876.21,-937.835,602.589,3012.68,-701.851,382.864,3030.69,-556.623,234.93,2988.264,-296.557,83.502,2985.118,-386.419
1581.469,2593.039,-808.53,1502.873,2750.311,-866.438,1509.778,2763.274,-667.742,1129.177,2728.105,-814.46,1072.427,2617.654,-753.773,1271.4,2556.912,-523.706,1048.609,2592.851,-488.384,873.569,2547.833,-671.951,937.363,2511.342,-723.465,808.408,2864.802,-827.68,1288.334,3020.852,-724.94,1033.117,0.0,0.0,895.788,2862.304,-905.847,969.63,2848.877,-950.85,866.666,2664.526,-770.398,901.626,2715.979,-592.352,0.0,2822.78,-603.284,941.207,2687.77,-831.038,413.578,2853.026,-870.787,291.112,2871.333,-744.679,24.479,2834.81,-868.672,31.75,2876.677,-939.24,594.543,3015.799,-720.429,374.9,3035.124,-573.628,237.305,2992.617,-313.272,87.333,2997.125,-401.48
