M1_X,M1_Y,M1_Z,M2_X,M2_Y,M2_Z,M3_X,M3_Y,M3_Z,M4_X,M4_Y,M4_Z,M5_X,M5_Y,M5_Z,M6_X,M6_Y,M6_Z,M7_X,M7_Y,M7_Z,M8_X,M8_Y,M8_Z,M9_X,M9_Y,M9_Z,M10_X,M10_Y,M10_Z,M11_X,M11_Y,M11_Z,M12_X,M12_Y,M12_Z,M13_X,M13_Y,M13_Z,M14_X,M14_Y,M14_Z,M15_X,M15_Y,M15_Z,M16_X,M16_Y,M16_Z,M17_X,M17_Y,M17_Z,M18_X,M18_Y,M18_Z,M19_X,M19_Y,M19_Z,M20_X,M20_Y,M20_Z,M21_X,M21_Y,M21_Z,M22_X,M22_Y,M22_Z,M23_X,M23_Y,M23_Z,M24_X,M24_Y,M24_Z,M25_X,M25_Y,M25_Z,M26_X,M26_Y,M26_Z,M27_X,M27_Y,M27_Z,M28_X,M28_Y,M28_Z,M29_X,M29_Y,M29_Z,M30_X,M30_Y,M30_Z,M31_X,M31_Y,M31_Z,M32_X,M32_Y,M32_Z,M33_X,M33_Y,M33_Z,M34_X,M34_Y,M34_Z,M35_X,M35_Y,M35_Z,M36_X,M36_Y,M36_Z,M37_X,M37_Y,M37_Z,M38_X,M38_Y,M38_Z,M39_X,M39_Y,M39_Z,M40_X,M40_Y,M40_Z,M41_X,M41_Y,M41_Z,M42_X,M42_Y,M42_Z,M43_X,M43_Y,M43_Z,M44_X,M44_Y,M44_Z,M45_X,M45_Y,M45_Z,M46_X,M46_Y,M46_Z,M47_X,M47_Y,M47_Z,M48_X,M48_Y,M48_Z,M49_X,M49_Y,M49_Z,M50_X,M50_Y,M50_Z,M51_X,M51_Y,M51_Z,M52_X,M52_Y,M52_Z,M53_X,M53_Y,M53_Z
1.808,1442.516,838.123,90.183,1390.069,812.073,96.864,1430.863,703.578,-75.699,1383.238,784.483,-58.963,1414.834,683.326,12.132,1317.828,562.122,14.837,1165.908,388.439,18.025,1157.133,646.797,13.382,1005.451,580.591,141.334,1170.492,626.657,139.009,1286.478,496.98,250.459,1152.79,413.542,275.212,1062.479,359.214,200.287,1066.228,334.103,299.981,879.819,233.967,257.819,832.433,290.112,294.11,942.63,288.785,292.279,768.658,239.048,306.476,807.312,192.129,-121.711,1172.944,623.063,-104.324,1281.885,496.614,-218.733,1178.271,427.391,-241.155,1073.066,349.74,-169.265,1088.925,315.427,-242.109,903.692,193.712,-228.173,851.113,253.099,-253.556,963.052,279.309,-243.742,816.057,212.577,-245.078,840.464,145.688,136.379,896.537,446.308,9.543,859.718,505.899,108.374,975.624,280.036,-102.09,893.437,450.924,0.263,980.606,272.704,-85.748,977.053,291.184,170.201,630.964,445.188,182.081,446.154,426.813,76.265,413.681,443.778,207.441,323.658,343.816,206.324,72.856,314.241,178.935,9.453,250.23,226.746,30.364,463.745,128.112,38.96,435.212,183.633,42.509,493.112,-143.314,593.276,342.24,-132.546,440.128,454.924,-33.872,423.972,476.815,-132.212,253.276,419.868,-144.453,78.747,300.395,-87.709,20.213,241.343,-182.798,38.847,453.655,-103.663,48.453,446.253,-132.128,34.021,499.596
0.767,1433.262,841.007,89.187,1380.723,815.179,95.744,1420.694,706.362,-76.725,1373.429,787.791,-60.039,1404.365,686.327,10.843,1308.29,566.569,13.9,1159.263,390.606,17.421,1146.26,649.02,12.936,995.712,580.083,140.436,1160.145,629.049,137.817,1278.122,501.175,249.293,1144.805,416.064,273.708,1054.957,360.857,198.824,1059.174,335.821,298.084,873.317,233.834,255.561,825.625,289.483,292.326,935.779,289.277,289.324,762.095,237.519,303.871,801.133,191.088,-122.169,1162.074,626.096,-106.001,1273.138,501.202,-220.527,1168.869,431.489,-242.323,1064.14,352.858,-170.797,1081.083,318.248,-242.246,895.969,195.165,-227.619,843.127,254.065,-253.976,954.646,281.351,-242.89,808.177,213.342,-244.574,832.983,146.629,136.177,889.382,443.668,9.193,851.838,502.536,107.318,970.52,278.469,-102.46,886.554,448.287,-0.702,975.897,271.221,-86.748,972.588,289.782,168.195,629.347,446.42,180.748,444.354,432.987,74.756,411.21,449.816,207.203,323.365,348.712,206.64,73.035,314.272,179.167,9.426,250.111,226.7,30.415,463.565,128.284,38.909,434.742,183.589,42.724,492.729,-144.225,589.801,344.003,-131.84,438.772,459.635,-32.626,422.97,480.25,-131.773,252.114,422.407,-145.019,78.807,300.588,-88.531,20.206,241.101,-182.925,38.743,453.849,-103.819,48.475,446.229,-132.12,34.011,499.595
-0.246,1423.413,843.631,88.205,1370.841,818.135,94.659,1410.133,709.081,-77.792,1363.145,790.954,-61.138,1393.464,689.255,9.594,1298.319,570.804,12.999,1152.009,392.744,16.875,1134.861,651.04,12.45,985.466,579.49,139.644,1149.234,631.242,136.791,1269.129,505.262,248.247,1136.184,418.526,272.236,1046.832,362.426,197.306,1051.436,337.551,296.345,866.158,233.717,253.416,818.212,288.899,290.632,928.28,289.734,286.552,754.903,236.058,301.392,794.332,190.096,-122.549,1150.659,628.804,-107.721,1263.772,505.581,-222.493,1158.594,435.462,-243.555,1054.376,355.887,-172.456,1072.486,320.912,-242.637,887.48,196.531,-227.205,834.361,254.975,-254.5,945.427,283.379,-242.114,799.533,213.961,-244.257,824.82,147.456,135.762,881.431,441.261,8.59,843.288,499.362,106.418,964.82,277.203,-102.889,879.307,445.617,-1.516,970.648,269.913,-87.581,967.56,288.393,166.359,627.039,447.844,179.357,442.1,439.331,73.037,408.455,455.826,206.804,322.831,354.006,206.949,73.275,314.277,179.514,9.426,249.978,226.629,30.543,463.25,128.561,38.608,434.141,183.362,43.073,492.341,-146.419,586.181,345.704,-131.067,437.164,464.275,-31.191,421.573,483.645,-131.418,250.605,424.653,-145.702,78.508,300.544,-89.436,19.635,240.771,-183.094,38.702,453.974,-103.98,48.515,446.116,-132.11,34.029,499.567
-1.249,1413.087,846.116,87.298,1360.527,821.006,93.605,1399.149,711.636,-78.785,1352.417,793.931,-62.203,1382.117,692.035,8.507,1288.006,574.906,12.133,1144.182,394.885,16.326,1122.973,652.923,11.924,974.644,578.951,138.897,1137.83,633.299,135.952,1259.548,509.245,247.227,1126.916,420.924,270.8,1038.079,363.978,195.785,1042.985,339.291,294.729,858.371,233.615,251.452,810.083,288.183,289.022,920.194,290.198,283.945,747.101,234.607,299.132,786.894,189.135,-122.92,1138.783,631.326,-109.35,1253.766,509.703,-224.535,1147.522,439.255,-244.782,1043.747,358.856,-174.272,1063.091,323.396,-243.262,878.191,197.894,-226.76,824.75,255.783,-255.176,935.395,285.332,-241.357,790.123,214.501,-244.181,815.957,148.227,135.163,872.701,439.187,7.668,834.155,496.376,105.748,958.518,276.28,-103.488,871.64,442.914,-2.171,964.818,268.759,-88.31,961.933,287.0,164.576,623.957,449.227,177.963,439.346,445.769,71.162,405.523,461.868,206.126,322.018,359.701,207.165,73.536,314.375,179.915,9.478,249.81,226.424,30.709,462.983,128.409,38.504,433.746,183.183,43.389,491.788,-147.656,582.276,347.725,-130.216,435.126,468.673,-29.702,419.672,486.848,-131.207,248.647,426.499,-146.404,77.741,300.153,-90.255,18.558,240.315,-183.21,38.677,453.91,-104.193,48.541,445.876,-132.128,34.124,499.495
-2.26,1402.354,848.378,86.384,1349.846,823.673,92.617,1387.759,714.122,-79.788,1341.287,796.743,-63.216,1370.376,694.627,7.555,1277.175,578.711,11.345,1135.799,396.922,15.802,1110.623,654.646,11.282,963.428,578.46,138.203,1125.916,635.174,135.211,1249.358,513.036,246.297,1117.01,423.236,269.418,1028.677,365.47,194.247,1033.827,340.961,293.193,849.913,233.551,249.655,801.233,287.549,287.534,911.458,290.616,281.543,738.636,233.166,297.045,778.861,188.226,-123.286,1126.45,633.654,-110.876,1243.135,513.491,-226.56,1135.725,442.707,-246.049,1032.334,361.708,-176.119,1052.897,325.719,-244.102,868.137,199.288,-226.378,814.413,256.51,-255.987,924.543,287.378,-240.639,779.911,214.917,-244.349,806.452,148.947,134.322,863.252,437.291,6.459,824.465,493.583,105.31,951.68,275.574,-104.253,863.668,440.285,-2.612,958.391,267.693,-88.826,955.687,285.674,162.95,620.232,450.764,176.452,436.134,452.309,69.244,402.295,467.828,205.133,320.899,365.632,207.15,73.774,314.607,180.299,9.638,249.619,226.206,30.956,462.782,128.179,38.311,433.45,182.902,43.622,491.401,-148.506,578.146,350.114,-129.486,432.534,472.818,-28.283,417.163,489.961,-131.045,246.142,427.983,-146.992,76.591,299.452,-90.803,17.08,239.638,-183.253,38.717,453.659,-104.39,48.551,445.542,-132.175,34.316,499.336
-3.26,1391.333,850.437,85.502,1338.829,826.161,91.655,1375.967,716.285,-80.683,1329.816,799.268,-64.188,1358.194,696.942,6.704,1265.821,582.271,10.56,1126.768,398.84,15.279,1097.911,656.261,10.517,951.743,578.012,137.477,1113.572,636.966,134.604,1238.546,516.607,245.382,1106.435,425.37,268.112,1018.579,366.836,192.833,1023.973,342.445,291.786,840.785,233.505,248.027,791.741,286.941,286.096,902.006,291.058,279.424,729.534,231.766,295.109,770.156,187.331,-123.701,1113.716,635.729,-112.297,1231.907,516.986,-228.509,1123.315,445.891,-247.32,1020.215,364.367,-178.011,1041.912,327.906,-245.13,857.26,200.746,-225.93,803.306,257.244,-256.707,912.913,289.392,-239.905,768.977,215.333,-244.803,796.186,149.7,133.292,853.211,435.638,4.985,814.353,491.009,105.019,944.282,275.033,-105.19,855.144,437.755,-2.937,951.348,266.738,-89.214,948.73,284.402,161.47,616.022,452.424,174.763,432.548,458.772,66.829,399.117,474.563,203.857,319.448,371.382,207.065,73.924,314.889,180.566,9.806,249.725,226.171,31.051,462.739,128.041,38.184,433.323,182.828,43.685,491.287,-149.036,573.518,352.323,-128.847,429.361,476.839,-26.99,413.966,493.11,-130.89,243.098,429.233,-147.387,75.201,298.461,-91.083,15.194,238.833,-183.221,38.854,453.208,-104.56,48.631,445.148,-132.183,34.615,499.1
-4.194,1380.064,852.307,84.606,1327.511,828.365,90.697,1363.838,718.248,-81.48,1318.064,801.534,-65.791,1345.734,699.279,5.856,1254.136,585.55,9.863,1117.121,400.582,14.648,1084.904,657.741,9.649,939.654,577.606,136.689,1100.833,638.565,134.078,1227.195,519.973,244.555,1095.226,427.375,266.864,1007.797,368.173,191.563,1013.372,343.924,290.442,830.951,233.476,246.516,781.532,286.393,284.805,891.829,291.43,277.488,719.775,230.406,293.411,760.853,186.523,-124.151,1100.655,637.62,-113.599,1220.116,520.16,-230.365,1110.317,448.76,-248.605,1007.46,366.914,-179.877,1030.164,329.896,-246.286,845.597,202.286,-225.506,791.432,257.973,-257.441,900.543,291.394,-239.22,757.31,215.764,-245.476,785.209,150.503,132.063,842.607,434.197,3.281,803.805,488.592,104.886,936.284,274.542,-106.364,846.184,435.488,-3.121,943.62,265.993,-89.484,941.142,283.222,160.131,611.384,454.247,172.807,428.609,465.103,64.389,395.489,481.078,202.274,317.856,376.797,206.885,73.932,315.223,180.653,9.856,249.736,226.178,31.01,462.756,127.988,38.128,433.415,182.824,43.63,491.405,-149.3,568.148,354.293,-128.296,425.439,480.803,-25.925,410.049,496.451,-130.685,239.586,430.488,-147.576,73.818,297.402,-91.265,13.137,237.953,-183.131,39.045,452.778,-104.699,48.661,444.759,-132.267,34.933,498.815
-5.095,1368.644,854.061,83.8,1315.983,830.315,89.763,1351.487,719.924,-82.294,1306.095,803.677,-66.669,1333.146,701.095,5.0,1242.175,588.461,9.247,1106.941,402.222,13.938,1071.669,659.032,8.637,927.207,577.328,135.841,1087.778,640.115,133.649,1215.365,523.117,243.853,1083.381,429.284,265.826,996.351,369.521,190.49,1002.22,345.119,289.197,820.457,233.544,245.082,770.604,285.829,283.624,880.953,291.9,275.753,709.386,229.139,291.875,750.896,185.764,-124.657,1087.322,639.245,-114.853,1207.905,522.995,-232.166,1096.802,451.352,-249.786,994.038,369.347,-181.711,1017.731,331.753,-247.507,833.173,203.91,-224.865,778.869,258.706,-258.112,887.383,293.465,-238.6,744.953,216.257,-246.394,773.472,151.453,130.79,831.503,432.902,1.54,792.911,486.484,104.761,927.66,274.098,-107.637,836.686,433.507,-3.285,935.314,265.282,-89.761,933.092,282.17,158.94,606.306,456.312,170.677,424.408,471.533,61.862,391.5,487.746,200.266,316.201,381.801,206.558,73.975,315.531,180.645,9.942,249.711,226.149,31.0,462.72,127.93,38.011,433.515,182.799,43.595,491.515,-149.446,561.979,355.999,-127.709,420.94,484.916,-24.959,405.619,500.293,-130.179,235.757,432.197,-147.462,72.688,296.649,-91.368,11.436,237.239,-183.014,39.096,452.389,-104.728,48.634,444.484,-132.311,35.162,498.605
-5.935,1357.065,855.56,82.987,1304.314,832.051,88.81,1339.006,721.372,-83.021,1294.038,805.691,-66.984,1320.167,702.748,3.989,1229.906,590.984,8.796,1096.337,403.685,13.218,1058.258,660.183,7.62,914.478,577.114,134.967,1074.392,641.563,133.309,1203.082,526.021,243.299,1070.903,431.178,264.871,984.266,370.858,189.597,990.57,346.15,288.024,809.285,233.749,243.81,758.939,285.119,282.516,869.365,292.447,274.19,698.307,228.05,290.5,740.289,185.246,-125.162,1073.705,640.677,-116.152,1195.258,525.519,-233.888,1082.827,453.808,-250.95,979.998,371.711,-183.49,1004.637,333.542,-248.845,819.997,205.707,-224.377,765.642,259.659,-258.848,873.587,295.628,-237.934,731.872,216.872,-247.539,761.033,152.612,129.539,820.036,431.865,-0.306,781.594,484.555,104.606,918.408,273.665,-108.959,826.678,431.73,-3.519,926.528,264.619,-90.079,924.583,281.283,157.759,600.881,458.555,168.436,420.072,478.121,59.277,387.231,494.606,197.755,314.56,386.689,206.055,74.089,315.713,180.556,10.143,249.638,226.075,31.051,462.597,127.793,37.811,433.564,182.752,43.553,491.477,-149.471,554.989,357.669,-127.1,416.04,489.665,-23.963,401.011,504.823,-129.348,231.856,434.525,-147.002,72.143,296.536,-91.309,10.769,236.976,-182.799,39.226,452.249,-104.53,48.544,444.489,-132.227,35.146,498.53
-6.668,1345.361,856.961,82.287,1292.538,833.587,87.875,1326.509,722.639,-83.843,1281.879,807.611,-67.874,1307.373,704.454,2.892,1217.354,593.072,8.513,1085.308,405.032,12.448,1044.683,661.175,6.566,901.546,576.953,134.102,1060.74,642.951,133.103,1190.382,528.699,243.0,1057.813,433.06,264.076,971.476,372.31,188.648,977.677,348.645,287.016,797.392,234.147,242.555,746.728,285.156,281.516,857.067,293.216,272.8,686.55,227.178,289.29,728.944,184.945,-125.606,1059.932,641.886,-117.417,1182.25,527.806,-235.567,1068.415,456.048,-252.114,965.433,374.061,-185.232,990.865,335.263,-250.22,806.09,207.631,-223.342,751.728,260.291,-259.573,859.11,297.815,-237.263,718.097,217.605,-249.109,747.848,154.111,128.281,808.252,431.001,-1.987,769.923,482.88,104.379,908.616,273.263,-110.264,816.253,430.194,-3.842,917.293,263.904,-90.508,915.796,280.575,156.432,595.113,460.848,166.146,415.537,484.937,56.712,382.74,501.584,194.929,312.911,391.545,205.42,74.312,315.876,180.384,10.428,249.504,226.008,31.113,462.429,127.631,37.57,433.581,182.71,43.522,491.358,-149.16,547.532,359.814,-126.363,411.224,495.399,-22.85,396.626,509.96,-128.012,228.25,437.548,-146.38,72.23,296.928,-91.174,10.701,236.94,-182.556,39.293,452.266,-104.214,48.439,444.724,-132.094,34.977,498.63
-7.337,1333.599,858.133,81.639,1280.727,834.884,86.981,1314.027,723.721,-84.526,1269.7,809.28,-68.843,1294.609,705.917,2.142,1204.72,595.082,8.374,1073.985,406.204,11.78,1031.078,662.148,5.588,888.492,576.835,133.286,1046.892,644.245,133.058,1177.331,531.166,242.899,1044.137,434.949,263.395,958.068,373.849,188.032,964.611,350.186,286.152,784.788,234.827,241.39,733.844,285.293,280.696,844.151,294.145,271.297,674.146,226.635,288.342,716.899,185.002,-125.946,1046.004,643.027,-118.683,1168.922,529.822,-237.183,1053.567,458.128,-253.246,950.289,376.382,-186.937,976.467,337.048,-251.599,791.501,209.762,-222.728,737.168,261.48,-260.014,844.008,299.875,-236.771,703.681,218.643,-250.504,733.838,155.659,127.079,796.276,430.339,-3.617,757.916,481.491,104.009,898.265,272.937,-111.418,805.43,428.885,-4.246,907.671,263.258,-91.179,907.045,279.192,154.319,589.023,462.859,163.849,410.831,491.877,54.096,378.12,508.702,192.081,311.301,396.481,204.66,74.533,316.113,180.139,10.722,249.431,225.987,31.145,462.33,127.524,37.335,433.651,182.768,43.489,491.37,-148.633,539.802,362.77,-125.568,406.866,501.816,-21.668,392.721,515.758,-126.642,225.225,441.053,-145.803,72.475,297.581,-91.108,10.841,236.999,-182.503,39.273,452.394,-104.109,48.312,444.934,-131.979,34.75,498.773
-7.964,1321.828,858.993,81.002,1268.913,835.958,86.131,1301.569,724.566,-85.253,1257.552,810.634,-69.681,1281.892,707.1,1.465,1191.996,596.855,8.393,1062.383,407.268,11.111,1017.454,663.016,4.624,875.432,576.77,132.421,1032.954,645.441,133.148,1164.037,533.403,243.014,1029.927,436.883,262.86,944.125,375.586,187.506,951.004,351.714,285.485,771.489,235.794,240.201,720.311,285.65,279.955,830.553,295.344,270.279,660.991,226.553,287.592,704.114,185.392,-126.262,1032.016,643.981,-119.981,1155.418,531.636,-238.714,1038.254,460.168,-254.42,934.671,378.719,-188.6,961.451,338.988,-253.128,776.203,212.049,-222.12,722.011,262.806,-260.701,828.293,302.253,-236.378,688.625,219.935,-252.065,719.051,157.561,125.871,784.18,429.873,-5.177,745.62,480.403,103.662,887.433,272.762,-112.53,794.315,427.832,-4.641,897.683,262.811,-91.486,897.282,279.554,152.245,582.859,465.403,161.622,405.845,498.85,51.339,373.327,515.702,189.244,309.565,401.608,203.76,74.582,316.515,179.906,10.932,249.385,225.961,31.134,462.358,127.382,37.01,433.836,182.795,43.372,491.543,-148.359,532.02,366.55,-124.913,402.909,508.508,-20.48,389.27,522.088,-125.771,222.806,444.725,-145.489,72.663,298.172,-91.072,11.021,237.062,-182.592,39.171,452.53,-104.178,48.247,445.048,-131.947,34.605,498.901
-8.666,1310.184,859.548,80.413,1257.254,836.882,85.404,1289.161,725.235,-85.902,1245.5,811.693,-70.446,1269.146,707.958,0.904,1179.214,598.463,8.411,1050.639,408.217,10.478,1003.923,663.836,3.692,862.403,576.804,131.568,1019.066,646.472,133.382,1150.512,535.437,243.281,1015.204,438.913,262.397,929.605,377.47,187.145,936.869,353.376,284.933,757.534,237.157,239.038,706.299,286.333,279.324,816.368,296.836,269.153,647.252,226.855,287.033,690.607,186.258,-126.493,1018.064,644.908,-121.244,1141.806,533.222,-240.198,1022.508,462.202,-255.587,918.502,381.232,-190.325,945.789,340.994,-254.743,760.203,214.653,-221.536,706.295,264.402,-261.454,811.997,304.859,-236.017,672.956,221.543,-253.732,703.604,159.791,124.338,771.969,429.253,-6.64,733.291,479.73,103.429,876.305,272.728,-113.523,783.02,427.168,-4.991,887.398,262.565,-91.919,887.505,279.343,149.892,576.378,467.994,159.341,400.564,505.754,48.38,368.391,522.501,186.452,307.461,406.912,202.771,74.452,316.935,179.681,10.945,249.294,225.899,31.218,462.392,127.145,36.645,434.051,182.782,43.247,491.775,-148.215,524.321,370.723,-124.626,398.95,515.127,-19.462,386.024,528.717,-125.433,220.544,448.351,-145.418,72.754,298.535,-91.09,10.997,237.127,-182.777,39.041,452.618,-104.365,48.201,445.076,-131.977,34.505,498.968
-9.376,1298.793,859.847,79.799,1245.793,837.6,84.77,1276.82,725.696,-86.526,1233.615,812.489,-71.046,1256.461,708.587,0.387,1166.444,599.837,8.392,1038.759,409.121,9.81,990.52,664.669,2.785,849.47,576.906,130.65,1005.206,647.39,133.722,1136.872,537.254,243.643,1000.01,440.966,262.005,914.554,379.543,186.926,922.204,355.202,284.54,742.938,238.796,237.847,691.709,287.34,278.79,801.551,298.626,268.018,632.859,227.605,286.66,676.421,187.54,-126.734,1004.18,645.812,-122.494,1128.237,534.632,-241.689,1006.372,464.26,-256.748,901.815,383.967,-191.996,929.962,342.406,-256.925,743.76,217.38,-221.124,690.046,266.412,-262.254,795.122,307.759,-235.752,656.689,223.558,-255.406,687.325,162.787,122.972,759.722,428.926,-8.138,720.885,479.508,103.367,865.075,272.864,-114.576,771.623,426.866,-5.186,876.848,262.45,-92.243,877.397,279.135,147.477,569.751,470.912,156.978,394.975,512.517,45.381,363.233,529.079,183.776,304.822,412.245,201.647,74.261,317.26,179.381,10.932,249.168,225.731,31.347,462.308,126.81,36.228,434.194,182.712,43.178,491.877,-146.393,516.47,375.317,-124.583,394.705,521.236,-18.766,382.412,535.538,-125.519,217.946,451.746,-145.42,72.66,298.775,-91.083,10.832,237.058,-182.993,38.939,452.702,-104.573,48.185,445.099,-132.099,34.491,499.032
-10.046,1287.711,859.874,79.191,1234.577,838.129,84.213,1264.604,725.942,-87.095,1222.054,813.059,-71.543,1244.009,708.916,0.021,1153.745,601.064,8.178,1026.894,409.966,9.117,977.289,665.401,1.932,836.635,577.06,129.72,991.43,648.192,134.182,1123.195,538.868,244.111,984.421,443.076,261.718,898.992,381.885,186.847,907.049,357.115,284.263,727.696,240.867,236.639,676.566,288.709,278.361,786.159,300.74,266.932,617.845,228.83,286.414,661.515,189.238,-126.962,990.486,646.661,-123.646,1114.848,535.792,-243.119,989.889,466.466,-257.886,884.656,386.986,-193.605,913.959,343.156,-259.18,726.691,220.27,-220.681,673.277,268.789,-263.404,777.78,311.279,-235.579,639.878,226.006,-257.332,670.414,166.059,121.625,747.515,428.873,-9.597,708.709,479.754,103.427,853.85,273.182,-115.595,760.153,426.92,-5.248,866.127,262.513,-92.494,867.081,279.07,145.451,563.011,474.07,154.526,389.157,519.001,42.424,357.792,535.416,181.301,301.742,417.563,200.62,74.222,317.522,179.13,11.078,249.014,225.554,31.483,462.197,126.443,35.857,434.289,182.652,43.148,491.878,-146.377,508.621,378.663,-124.733,389.984,526.881,-18.398,378.23,542.362,-125.651,214.78,454.726,-145.307,72.489,298.888,-91.028,10.606,237.008,-183.129,38.907,452.682,-104.707,48.19,445.057,-132.205,34.487,499.04
-10.592,1277.041,859.782,78.678,1223.631,838.478,83.67,1252.584,725.944,-87.623,1210.882,813.524,-72.093,1231.823,709.191,-0.312,1141.222,602.109,7.883,1015.127,410.825,8.427,964.318,666.213,1.109,823.986,577.395,128.761,977.86,648.944,134.686,1109.586,540.346,244.664,968.441,445.258,261.519,882.891,384.419,186.918,891.477,359.206,284.079,711.864,243.349,235.449,660.917,290.373,278.002,770.153,303.271,265.918,602.271,230.545,286.313,645.956,191.483,-127.19,977.013,647.418,-124.792,1101.728,536.789,-244.55,973.203,468.759,-258.885,867.098,390.386,-195.289,896.485,346.244,-261.109,708.787,224.293,-220.353,656.066,271.713,-264.26,759.925,315.109,-235.516,622.557,229.033,-259.26,652.626,169.88,120.383,735.428,429.195,-10.957,696.868,480.624,103.609,842.728,273.69,-116.545,748.74,427.339,-5.347,855.387,262.753,-92.683,856.635,279.177,143.865,556.035,477.42,152.053,383.207,525.444,39.507,352.236,541.658,179.036,298.6,422.823,199.734,74.321,317.847,178.875,11.376,248.934,225.454,31.56,462.069,126.19,35.552,434.379,182.644,43.163,491.875,-145.993,500.456,381.937,-124.991,384.808,532.328,-18.433,373.328,549.012,-125.73,211.006,457.42,-145.101,72.339,298.908,-90.956,10.398,236.92,-183.17,38.92,452.625,-104.799,48.186,444.983,-132.29,34.523,498.999
-10.992,1266.757,859.518,78.208,1213.05,838.544,83.176,1240.868,725.77,-88.115,1200.175,813.934,-72.597,1220.008,709.371,-0.321,1129.019,603.343,7.556,1003.492,411.789,7.729,951.687,667.027,0.375,811.496,577.929,127.8,964.622,649.768,135.235,1096.167,541.715,245.249,952.122,447.543,261.436,866.358,387.391,187.177,875.473,361.523,284.051,695.498,246.348,234.259,644.801,292.529,277.724,753.622,306.338,264.993,586.165,232.836,286.347,629.815,194.226,-127.341,963.887,648.168,-125.902,1088.865,537.607,-245.947,956.334,471.272,-259.753,849.133,394.272,-197.094,879.044,349.009,-263.118,690.334,229.038,-219.971,638.355,275.149,-264.947,741.62,319.583,-235.508,604.722,232.726,-261.357,634.48,174.367,119.349,723.514,429.963,-12.205,685.534,482.138,103.808,831.672,274.361,-117.412,737.468,428.123,-5.374,844.643,263.247,-92.855,846.152,279.622,142.444,548.657,480.922,149.752,377.261,531.98,36.76,346.519,547.688,176.918,295.592,428.189,199.072,74.379,318.288,178.675,11.725,248.882,225.467,31.545,462.066,126.04,35.278,434.591,182.729,43.01,492.023,-145.509,491.969,385.27,-125.412,379.258,538.025,-18.585,367.915,555.482,-125.713,206.913,460.169,-144.84,72.232,299.025,-90.873,10.316,236.86,-183.245,38.867,452.623,-104.889,48.147,444.952,-132.41,34.487,498.946
