
Frames	Subject0005:ARIEL X	Subject0005:ARIEL Y	Subject0005:ARIEL Z		Subject0005:LFHD X	Subject0005:LFHD Y	Subject0005:LFHD Z		Subject0005:LBHD X	Subject0005:LBHD Y	Subject0005:LBHD Z		Subject0005:RFHD X	Subject0005:RFHD Y	Subject0005:RFHD Z		Subject0005:RBHD X	Subject0005:RBHD Y	Subject0005:RBHD Z		Subject0005:C7 X	Subject0005:C7 Y	Subject0005:C7 Z		Subject0005:T10 X	Subject0005:T10 Y	Subject0005:T10 Z		Subject0005:CLAV X	Subject0005:CLAV Y	Subject0005:CLAV Z		Subject0005:STRN X	Subject0005:STRN Y	Subject0005:STRN Z		Subject0005:LFSH X	Subject0005:LFSH Y	Subject0005:LFSH Z		Subject0005:LBSH X	Subject0005:LBSH Y	Subject0005:LBSH Z		Subject0005:LUPA X	Subject0005:LUPA Y	Subject0005:LUPA Z		Subject0005:LELB X	Subject0005:LELB Y	Subject0005:LELB Z		Subject0005:LIEL X	Subject0005:LIEL Y	Subject0005:LIEL Z		Subject0005:LOWR X	Subject0005:LOWR Y	Subject0005:LOWR Z		Subject0005:LIWR X	Subject0005:LIWR Y	Subject0005:LIWR Z		Subject0005:LWRE X	Subject0005:LWRE Y	Subject0005:LWRE Z		Subject0005:LIHAND X	Subject0005:LIHAND Y	Subject0005:LIHAND Z		Subject0005:LOHAND X	Subject0005:LOHAND Y	Subject0005:LOHAND Z		Subject0005:RFSH X	Subject0005:RFSH Y	Subject0005:RFSH Z		Subject0005:RBSH X	Subject0005:RBSH Y	Subject0005:RBSH Z		Subject0005:RUPA X	Subject0005:RUPA Y	Subject0005:RUPA Z		Subject0005:RELB X	Subject0005:RELB Y	Subject0005:RELB Z		Subject0005:RIEL X	Subject0005:RIEL Y	Subject0005:RIEL Z		Subject0005:ROWR X	Subject0005:ROWR Y	Subject0005:ROWR Z		Subject0005:RIWR X	Subject0005:RIWR Y	Subject0005:RIWR Z		Subject0005:RWRE X	Subject0005:RWRE Y	Subject0005:RWRE Z		Subject0005:RIHAND X	Subject0005:RIHAND Y	Subject0005:RIHAND Z		Subject0005:ROHAND X	Subject0005:ROHAND Y	Subject0005:ROHAND Z		Subject0005:LFWT X	Subject0005:LFWT Y	Subject0005:LFWT Z		Subject0005:LMWT X	Subject0005:LMWT Y	Subject0005:LMWT Z		Subject0005:LBWT X	Subject0005:LBWT Y	Subject0005:LBWT Z		Subject0005:RFWT X	Subject0005:RFWT Y	Subject0005:RFWT Z		Subject0005:RMWT X	Subject0005:RMWT Y	Subject0005:RMWT Z		Subject0005:RBWT X	Subject0005:RBWT Y	Subject0005:RBWT Z		Subject0005:LHIP X	Subject0005:LHIP Y	Subject0005:LHIP Z		Subject0005:LKNE X	Subject0005:LKNE Y	Subject0005:LKNE Z		Subject0005:LKNI X	Subject0005:LKNI Y	Subject0005:LKNI Z		Subject0005:LSHN X	Subject0005:LSHN Y	Subject0005:LSHN Z		Subject0005:LANK X	Subject0005:LANK Y	Subject0005:LANK Z		Subject0005:LHEL X	Subject0005:LHEL Y	Subject0005:LHEL Z		Subject0005:LMT5 X	Subject0005:LMT5 Y	Subject0005:LMT5 Z		Subject0005:LMT1 X	Subject0005:LMT1 Y	Subject0005:LMT1 Z		Subject0005:LTOE X	Subject0005:LTOE Y	Subject0005:LTOE Z		Subject0005:RHIP X	Subject0005:RHIP Y	Subject0005:RHIP Z		Subject0005:RKNE X	Subject0005:RKNE Y	Subject0005:RKNE Z		Subject0005:RKNI X	Subject0005:RKNI Y	Subject0005:RKNI Z		Subject0005:RSHN X	Subject0005:RSHN Y	Subject0005:RSHN Z		Subject0005:RANK X	Subject0005:RANK Y	Subject0005:RANK Z		Subject0005:RHEL X	Subject0005:RHEL Y	Subject0005:RHEL Z		Subject0005:RMT5 X	Subject0005:RMT5 Y	Subject0005:RMT5 Z		Subject0005:RMT1 X	Subject0005:RMT1 Y	Subject0005:RMT1 Z		Subject0005:RTOE X	Subject0005:RTOE Y	Subject0005:RTOE Z	
  34	    1260.445	    1818.214	    -159.494		    1341.325	    1753.195	    -139.303		    1341.976	    1701.035	    -242.933		    1174.927	    1747.608	    -152.010		    1185.099	    1693.245	    -243.907		    1245.756	    1551.798	    -273.264		    1256.347	    1329.431	    -325.888		    1240.825	    1457.024	    -111.321		    1232.481	    1291.532	     -82.797		    1362.386	    1462.567	    -126.704		    1377.470	    1490.178	    -295.498		    1497.220	    1334.608	    -270.961		    1522.719	    1229.313	    -250.526		    1452.049	    1215.032	    -280.265		    1551.159	    1009.044	    -220.755		    1496.621	    1009.922	    -149.839		    1542.136	    1093.061	    -221.417		    1524.060	     923.620	    -148.546		    1547.501	     924.102	    -205.903		    1106.126	    1463.906	    -145.871		    1128.859	    1480.262	    -313.086		    1005.891	    1351.473	    -297.950		     980.318	    1220.673	    -284.480		    1053.486	    1207.916	    -317.708		     974.856	     989.618	    -277.600		     999.873	     986.700	    -201.115		     965.754	    1091.836	    -257.542		     990.038	     931.362	    -210.721		     981.682	     911.376	    -278.488		    1363.561	    1129.329	    -108.029		    1228.047	    1117.659	     -56.573		    1353.534	    1123.326	    -289.847		    1122.678	    1117.631	    -131.265		    1248.224	    1121.524	    -307.622		    1161.050	    1120.435	    -302.278		    1430.712	     806.313	     -77.211		    1462.251	     624.475	    -120.690		    1358.359	     582.443	     -97.478		    1489.443	     505.522	    -206.111		    1507.800	     243.893	    -236.482		    1470.302	     204.759	    -308.248		    1536.173	     128.224	    -126.583		    1440.444	     140.921	    -144.108		    1496.920	     125.707	     -96.798		    1112.814	     756.344	    -220.112		    1128.261	     592.351	    -141.828		    1221.382	     581.830	    -104.041		    1149.974	     403.222	    -167.834		    1173.466	     217.190	    -281.702		    1248.711	     202.042	    -342.800		    1153.259	      96.938	    -165.085		    1226.518	     125.611	    -160.181		    1201.870	      82.640	    -122.558	
  35	    1252.686	    1819.131	    -157.264		    1333.684	    1754.215	    -137.144		    1334.193	    1701.901	    -240.679		    1167.220	    1748.466	    -149.506		    1177.292	    1693.982	    -241.304		    1238.553	    1552.676	    -270.878		    1250.438	    1330.403	    -323.935		    1233.356	    1457.560	    -109.006		    1225.540	    1291.942	     -81.193		    1354.947	    1463.211	    -124.158		    1370.793	    1491.625	    -292.732		    1491.919	    1336.388	    -267.095		    1517.816	    1231.005	    -246.257		    1447.923	    1216.528	    -277.678		    1546.098	    1010.785	    -215.604		    1490.153	    1011.917	    -145.809		    1536.884	    1094.775	    -216.608		    1518.114	     925.905	    -143.242		    1543.100	     925.935	    -199.708		    1098.758	    1463.928	    -144.052		    1121.887	    1480.618	    -311.153		     998.640	    1351.219	    -296.002		     973.797	    1220.354	    -282.630		    1046.878	    1207.813	    -316.139		     967.664	     989.572	    -276.578		     993.468	     986.309	    -200.398		     959.378	    1091.539	    -256.134		     982.141	     931.349	    -209.641		     972.300	     911.267	    -277.196		    1357.341	    1130.235	    -106.191		    1221.598	    1118.295	     -55.377		    1348.798	    1124.222	    -287.815		    1116.580	    1118.078	    -130.635		    1243.615	    1121.970	    -306.408		    1156.438	    1120.823	    -301.539		    1424.610	     806.789	     -74.908		    1455.353	     624.995	    -117.631		    1350.947	     583.345	     -96.175		    1484.029	     505.401	    -201.526		    1501.341	     243.194	    -229.528		    1465.672	     203.039	    -301.662		    1525.524	     129.453	    -116.816		    1430.430	     142.603	    -137.372		    1485.328	     127.889	     -88.051		    1105.573	     757.453	    -218.639		    1118.156	     593.805	    -138.699		    1211.123	     582.470	    -100.586		    1137.935	     404.566	    -164.002		    1159.174	     218.119	    -277.329		    1234.234	     200.593	    -338.225		    1136.108	     100.684	    -158.952		    1210.004	     127.725	    -154.358		    1184.411	      86.054	    -115.904	
  36	    1244.943	    1819.391	    -154.924		    1326.061	    1754.567	    -134.918		    1326.360	    1702.152	    -238.440		    1159.536	    1748.654	    -146.906		    1169.467	    1694.134	    -238.730		    1231.297	    1552.754	    -268.645		    1244.593	    1330.658	    -321.973		    1225.868	    1457.607	    -106.821		    1218.705	    1291.941	     -79.442		    1347.538	    1463.460	    -121.642		    1364.019	    1492.320	    -290.124		    1486.509	    1337.391	    -262.797		    1512.768	    1231.950	    -241.852		    1443.661	    1217.182	    -274.798		    1541.065	    1011.816	    -210.513		    1483.828	    1013.061	    -141.815		    1531.589	    1095.731	    -211.768		    1512.777	     927.543	    -137.638		    1538.612	     927.149	    -193.796		    1091.330	    1463.343	    -142.400		    1114.971	    1480.149	    -309.399		     991.355	    1350.144	    -294.210		     967.176	    1219.279	    -280.631		    1040.212	    1206.831	    -314.435		     960.226	     988.837	    -275.202		     986.992	     985.174	    -199.418		     952.856	    1090.476	    -254.462		     974.237	     930.578	    -208.281		     962.813	     910.537	    -275.670		    1351.195	    1130.578	    -104.227		    1215.247	    1118.292	     -54.107		    1344.084	    1124.742	    -285.829		    1110.602	    1118.025	    -129.833		    1238.982	    1122.191	    -305.052		    1151.774	    1120.913	    -300.673		    1418.349	     806.598	     -72.760		    1448.167	     624.819	    -114.904		    1343.410	     583.627	     -95.075		    1478.340	     504.525	    -197.050		    1494.822	     241.817	    -222.416		    1460.803	     200.508	    -294.644		    1515.225	     130.280	    -107.025		    1420.893	     143.590	    -130.201		    1474.341	     129.687	     -79.117		    1098.477	     758.117	    -217.253		    1108.122	     594.609	    -135.675		    1201.011	     582.503	     -97.487		    1125.887	     405.250	    -160.119		    1144.824	     218.161	    -272.671		    1219.548	     198.261	    -333.353		    1119.764	     103.822	    -151.538		    1194.144	     129.458	    -148.080		    1167.831	      89.178	    -108.645	
  37	    1237.187	    1818.958	    -152.536		    1318.326	    1754.179	    -132.656		    1318.504	    1701.773	    -236.167		    1151.813	    1748.216	    -144.326		    1161.607	    1693.667	    -236.173		    1224.038	    1552.109	    -266.497		    1238.704	    1330.207	    -319.963		    1218.389	    1457.148	    -104.668		    1211.992	    1291.450	     -77.579		    1340.181	    1463.307	    -119.142		    1357.274	    1492.527	    -288.418		    1481.177	    1337.539	    -259.033		    1507.590	    1232.167	    -237.389		    1439.258	    1217.121	    -271.730		    1536.148	    1012.156	    -205.390		    1477.552	    1013.429	    -137.767		    1526.319	    1095.965	    -206.938		    1507.594	     928.331	    -132.157		    1534.212	     927.654	    -188.001		    1083.951	    1462.111	    -140.784		    1108.144	    1478.688	    -307.585		     984.269	    1348.220	    -292.408		     960.481	    1217.408	    -278.534		    1033.459	    1205.026	    -312.652		     952.507	     987.364	    -273.514		     980.370	     983.286	    -198.115		     946.165	    1088.704	    -252.605		     966.347	     929.010	    -206.698		     953.297	     909.150	    -273.875		    1345.118	    1130.307	    -102.235		    1209.031	    1117.673	     -52.722		    1339.270	    1124.793	    -283.820		    1104.779	    1117.409	    -128.930		    1234.302	    1121.995	    -303.617		    1147.033	    1120.646	    -299.670		    1411.838	     805.857	     -70.678		    1440.800	     624.033	    -112.296		    1335.915	     583.274	     -93.965		    1472.276	     502.828	    -192.604		    1488.208	     239.814	    -215.135		    1455.800	     197.208	    -287.334		    1505.468	     130.863	     -97.056		    1411.759	     143.906	    -122.664		    1463.927	     131.013	     -70.050		    1091.352	     758.219	    -216.045		    1098.168	     594.861	    -132.813		    1190.893	     581.937	     -94.517		    1113.870	     405.285	    -156.189		    1130.500	     217.370	    -267.408		    1204.556	     195.125	    -328.295		    1104.097	     106.251	    -144.385		    1178.899	     130.721	    -141.455		    1152.192	      91.854	    -100.922	
  38	    1229.441	    1817.857	    -150.036		    1310.610	    1753.082	    -130.350		    1310.642	    1700.712	    -233.861		    1144.096	    1747.107	    -141.688		    1153.549	    1692.642	    -233.680		    1216.746	    1550.696	    -264.428		    1232.776	    1329.074	    -317.947		    1210.989	    1456.148	    -102.547		    1205.385	    1290.424	     -75.499		    1332.876	    1462.630	    -116.700		    1350.373	    1491.729	    -286.092		    1475.734	    1336.805	    -255.739		    1502.213	    1231.660	    -232.924		    1434.383	    1216.211	    -268.452		    1531.210	    1011.869	    -200.315		    1472.335	    1011.966	    -135.649		    1521.047	    1095.547	    -202.113		    1502.403	     928.375	    -126.774		    1529.902	     927.570	    -182.282		    1076.569	    1460.203	    -139.227		    1101.332	    1476.664	    -305.954		     977.274	    1345.547	    -290.726		     953.734	    1214.841	    -276.419		    1026.650	    1202.431	    -310.747		     944.661	     985.156	    -271.554		     973.521	     980.695	    -196.604		     939.297	    1086.217	    -250.555		     958.423	     926.710	    -204.868		     943.868	     907.106	    -271.893		    1339.099	    1129.410	    -100.204		    1202.979	    1116.412	     -51.223		    1334.364	    1124.336	    -281.858		    1099.102	    1116.152	    -127.968		    1229.534	    1121.369	    -302.210		    1142.241	    1119.947	    -298.583		    1405.126	     804.555	     -68.648		    1433.334	     622.670	    -109.777		    1328.551	     582.295	     -92.864		    1466.375	     500.516	    -188.290		    1481.498	     237.163	    -207.822		    1450.465	     193.173	    -279.768		    1496.132	     131.002	     -87.046		    1402.971	     143.575	    -114.856		    1454.067	     131.837	     -60.883		    1084.195	     757.773	    -214.970		    1088.291	     594.590	    -130.129		    1180.809	     580.737	     -91.679		    1101.848	     404.639	    -152.204		    1116.067	     215.819	    -261.956		    1189.296	     191.259	    -323.071		    1089.071	     108.205	    -136.388		    1164.248	     131.475	    -134.470		    1137.362	      93.909	     -92.911	
  39	    1221.648	    1816.016	    -147.500		    1302.847	    1751.255	    -128.016		    1302.727	    1698.942	    -231.522		    1136.344	    1745.240	    -139.044		    1145.577	    1690.878	    -231.157		    1209.472	    1548.542	    -262.366		    1226.855	    1327.231	    -315.881		    1203.671	    1454.471	    -100.493		    1198.835	    1288.785	     -73.336		    1325.668	    1461.438	    -114.275		    1343.437	    1490.153	    -283.837		    1469.906	    1335.463	    -251.725		    1496.715	    1230.489	    -228.615		    1429.626	    1214.742	    -264.976		    1526.326	    1010.995	    -195.142		    1466.451	    1010.868	    -131.508		    1515.826	    1094.471	    -197.104		    1497.302	     927.752	    -121.545		    1525.706	     926.885	    -176.630		    1069.209	    1457.598	    -137.693		    1094.567	    1473.948	    -304.386		     970.505	    1342.094	    -288.967		     946.894	    1211.557	    -274.253		    1019.817	    1199.073	    -308.693		     936.665	     982.253	    -269.442		     966.464	     977.391	    -194.906		     932.270	    1083.081	    -248.372		     950.321	     923.643	    -202.913		     934.542	     904.309	    -269.711		    1333.056	    1127.874	     -98.182		    1196.910	    1114.461	     -49.664		    1329.332	    1123.288	    -279.840		    1093.469	    1114.254	    -126.979		    1224.611	    1120.233	    -300.707		    1137.284	    1118.663	    -297.457		    1398.216	     802.744	     -66.496		    1425.948	     620.756	    -107.356		    1321.339	     580.680	     -91.648		    1460.328	     497.550	    -184.027		    1474.692	     233.894	    -200.474		    1444.776	     188.415	    -271.975		    1487.178	     130.570	     -77.193		    1394.544	     142.599	    -106.741		    1444.786	     132.083	     -51.681		    1076.970	     756.704	    -213.869		    1078.613	     593.726	    -127.576		    1170.711	     578.890	     -89.032		    1089.786	     403.382	    -148.189		    1101.628	     213.543	    -256.254		    1173.811	     186.672	    -317.732		    1074.531	     109.558	    -128.006		    1150.037	     131.727	    -127.284		    1123.144	      95.441	     -84.681	
  40	    1213.817	    1813.442	    -144.926		    1295.612	    1748.902	    -125.425		    1294.818	    1696.538	    -229.233		    1128.554	    1742.591	    -136.471		    1137.564	    1688.412	    -228.703		    1202.180	    1545.663	    -260.368		    1220.871	    1324.704	    -313.775		    1196.385	    1452.123	     -98.432		    1192.378	    1286.410	     -71.170		    1318.524	    1459.628	    -111.869		    1336.513	    1487.837	    -281.659		    1463.931	    1333.355	    -248.283		    1490.992	    1228.660	    -224.416		    1424.381	    1212.478	    -261.448		    1521.343	    1009.461	    -189.230		    1460.694	    1009.151	    -127.199		    1510.315	    1092.800	    -192.634		    1492.322	     926.438	    -116.401		    1521.616	     925.667	    -171.008		    1062.008	    1454.286	    -136.105		    1087.789	    1470.594	    -302.782		     963.825	    1338.035	    -287.260		     939.919	    1207.647	    -272.062		    1012.937	    1194.935	    -306.394		     928.556	     978.663	    -267.187		     959.137	     973.428	    -192.970		     925.026	    1079.276	    -246.109		     942.120	     919.914	    -200.782		     925.396	     900.820	    -267.480		    1327.057	    1125.665	     -96.140		    1190.888	    1111.774	     -48.109		    1324.176	    1121.654	    -277.766		    1087.837	    1111.673	    -125.995		    1219.612	    1118.474	    -299.147		    1132.288	    1116.715	    -296.273		    1391.151	     800.397	     -64.402		    1418.755	     618.237	    -105.077		    1314.326	     578.438	     -90.274		    1454.080	     493.906	    -179.949		    1467.834	     229.978	    -193.183		    1438.625	     182.981	    -264.083		    1478.863	     129.759	     -67.233		    1386.369	     141.110	     -98.371		    1436.019	     131.804	     -42.491		    1069.655	     754.957	    -212.761		    1068.951	     592.220	    -125.159		    1160.648	     576.458	     -86.465		    1077.726	     401.463	    -144.164		    1087.181	     210.622	    -250.517		    1158.288	     181.328	    -312.285		    1060.177	     110.623	    -119.468		    1135.992	     131.590	    -119.909		    1109.127	      96.607	     -76.292	
  41	    1205.986	    1810.158	    -142.358		    1287.897	    1745.644	    -123.057		    1286.939	    1693.448	    -226.956		    1120.766	    1739.210	    -133.898		    1129.613	    1685.212	    -226.221		    1194.951	    1542.101	    -258.402		    1214.896	    1321.537	    -311.668		    1189.194	    1449.036	     -96.362		    1185.931	    1283.286	     -69.022		    1311.417	    1457.165	    -109.431		    1329.581	    1484.780	    -279.450		    1457.766	    1330.580	    -244.974		    1485.156	    1226.187	    -220.414		    1418.890	    1209.532	    -257.744		    1515.641	    1007.112	    -182.097		    1455.019	    1006.799	    -122.806		    1505.111	    1090.744	    -187.757		    1487.386	     924.458	    -111.274		    1517.531	     923.897	    -165.428		    1054.864	    1450.277	    -134.512		    1080.967	    1466.597	    -301.059		     957.267	    1333.340	    -285.462		     932.906	    1203.124	    -269.805		    1006.079	    1190.154	    -303.893		     920.406	     974.401	    -264.834		     951.537	     968.852	    -190.863		     917.598	    1074.873	    -243.751		     933.837	     915.508	    -198.595		     916.454	     896.622	    -265.135		    1321.016	    1122.762	     -94.051		    1184.811	    1108.399	     -46.556		    1318.923	    1119.344	    -275.632		    1082.230	    1108.361	    -125.002		    1214.527	    1116.023	    -297.587		    1127.229	    1114.116	    -295.125		    1384.061	     797.478	     -62.202		    1411.846	     615.111	    -102.927		    1307.489	     575.590	     -88.709		    1447.698	     489.631	    -176.033		    1460.971	     225.390	    -186.099		    1432.122	     176.755	    -256.146		    1470.494	     127.947	     -58.047		    1378.354	     139.302	     -89.688		    1427.740	     131.147	     -33.288		    1062.343	     752.510	    -211.612		    1059.307	     590.039	    -122.808		    1150.604	     573.396	     -84.060		    1065.683	     398.934	    -140.246		    1072.772	     207.144	    -244.877		    1142.760	     175.174	    -306.648		    1045.715	     111.520	    -110.879		    1121.755	     131.323	    -112.357		    1094.959	      97.782	     -67.771	
  42	    1198.123	    1806.157	    -139.805		    1280.091	    1741.664	    -120.756		    1279.053	    1689.692	    -224.760		    1112.962	    1735.118	    -131.325		    1121.688	    1681.327	    -223.784		    1187.715	    1537.902	    -256.432		    1208.865	    1317.744	    -309.637		    1182.047	    1445.167	     -94.326		    1179.479	    1279.417	     -66.913		    1304.357	    1454.048	    -106.964		    1322.683	    1481.031	    -277.263		    1451.433	    1327.196	    -241.878		    1479.244	    1223.086	    -216.662		    1413.145	    1205.939	    -254.035		    1510.835	    1004.598	    -176.894		    1449.455	    1003.832	    -118.275		    1499.756	    1087.997	    -183.129		    1482.516	     921.830	    -106.224		    1513.434	     921.557	    -159.945		    1047.823	    1445.614	    -132.854		    1074.112	    1462.021	    -299.336		     950.593	    1328.107	    -283.696		     925.864	    1198.041	    -267.478		     999.148	    1184.718	    -301.233		     912.239	     969.497	    -262.411		     943.679	     963.637	    -188.601		     910.034	    1069.867	    -241.362		     925.559	     910.457	    -196.304		     907.744	     891.774	    -262.745		    1314.994	    1119.151	     -91.942		    1178.681	    1104.340	     -44.997		    1313.624	    1116.380	    -273.444		    1076.534	    1104.354	    -124.028		    1209.413	    1112.823	    -296.098		    1122.216	    1110.712	    -293.471		    1376.953	     793.944	     -60.105		    1405.151	     611.331	    -100.777		    1300.870	     572.057	     -86.906		    1441.143	     484.699	    -172.392		    1454.083	     220.118	    -179.280		    1425.180	     169.697	    -248.264		    1462.409	     125.836	     -48.788		    1370.344	     137.559	     -80.774		    1419.747	     130.317	     -24.086		    1055.072	     749.394	    -210.472		    1049.550	     587.184	    -120.603		    1140.568	     569.728	     -81.768		    1053.651	     395.861	    -136.559		    1058.443	     203.140	    -239.423		    1127.487	     168.402	    -300.858		    1030.902	     112.333	    -102.535		    1107.161	     130.734	    -104.887		    1080.282	      98.983	     -59.272	
  43	    1190.255	    1801.415	    -137.261		    1272.486	    1737.019	    -118.504		    1271.219	    1685.241	    -222.639		    1105.179	    1730.249	    -128.777		    1113.769	    1676.637	    -221.429		    1180.499	    1533.054	    -254.480		    1202.771	    1313.304	    -307.671		    1174.925	    1440.558	     -92.305		    1172.998	    1274.742	     -64.864		    1297.312	    1450.142	    -104.522		    1315.821	    1476.650	    -275.119		    1444.971	    1323.229	    -239.012		    1473.284	    1219.369	    -213.086		    1407.293	    1201.680	    -250.293		    1505.915	    1001.463	    -171.714		    1443.995	    1000.227	    -113.697		    1494.354	    1084.633	    -178.549		    1477.780	     918.549	    -101.171		    1509.342	     918.616	    -154.575		    1040.852	    1440.250	    -131.193		    1067.197	    1456.851	    -297.542		     944.060	    1322.239	    -281.673		     918.797	    1192.382	    -265.072		     992.200	    1178.679	    -298.414		     904.129	     963.997	    -259.915		     935.598	     957.865	    -186.120		     902.363	    1064.311	    -238.849		     917.210	     904.762	    -193.894		     899.269	     886.305	    -260.361		    1308.906	    1114.846	     -89.823		    1172.512	    1099.566	     -43.533		    1308.224	    1112.565	    -270.662		    1070.764	    1099.602	    -122.939		    1204.262	    1108.883	    -294.709		    1116.893	    1106.403	    -292.576		    1369.993	     789.746	     -57.976		    1398.507	     606.894	     -98.488		    1294.437	     567.914	     -84.705		    1434.483	     479.268	    -169.067		    1447.167	     214.146	    -172.816		    1417.943	     161.846	    -240.463		    1453.904	     123.097	     -39.804		    1362.135	     136.058	     -71.667		    1411.831	     129.580	     -14.923		    1047.857	     745.589	    -209.222		    1039.738	     583.742	    -118.433		    1130.507	     565.415	     -79.437		    1041.693	     392.241	    -133.107		    1044.212	     198.694	    -234.078		    1112.415	     161.120	    -294.998		    1015.681	     112.850	     -94.600		    1092.305	     129.405	     -97.734		    1065.055	      99.815	     -51.111	
